"";"Trial";"Condition";"Cents";"Break1";"Break2";"Break3";"Break4";"Break5";"Break6"
"412";"206";"Minus";"-20";"-180.349673981866";"126.420485091922";"-87.0528018965574";"477.346857572535";"311.110931746468";"43.6993885512421"
"413";"207";"Plus";"20";"163.90550186417";"-147.071652453671";"135.404919318766";"260.694461512872";"-80.5545184654625";"-94.3051201543787"
"414";"207";"Minus";"-20";"-163.90550186417";"147.071652453671";"-135.404919318766";"-260.694461512872";"80.5545184654625";"94.3051201543787"
"415";"208";"Plus";"20";"269.734726739164";"-376.496909890585";"-261.16714197254";"428.297681707707";"330.671872410601";"436.0337760135"
"416";"208";"Minus";"-20";"-269.734726739164";"376.496909890585";"261.16714197254";"-428.297681707707";"-330.671872410601";"-436.0337760135"
"417";"209";"Plus";"20";"228.95200835081";"-126.306790205928";"31.5949065497166";"326.063362458613";"452.748343931052";"435.981435418432"
"418";"209";"Minus";"-20";"-228.95200835081";"126.306790205928";"-31.5949065497166";"-326.063362458613";"-452.748343931052";"-435.981435418432"
"419";"210";"Plus";"20";"499.466724008834";"-131.674380444805";"141.776509387317";"-392.534532888766";"66.5388523862711";"-42.4833622260891"
"420";"210";"Minus";"-20";"-499.466724008834";"131.674380444805";"-141.776509387317";"392.534532888766";"-66.5388523862711";"42.4833622260891"
"421";"211";"Plus";"20";"216.148638987596";"-408.292260263591";"27.6521166833675";"-343.696538411334";"-20.1164765241574";"398.744810755005"
"422";"211";"Minus";"-20";"-216.148638987596";"408.292260263591";"-27.6521166833675";"343.696538411334";"20.1164765241574";"-398.744810755005"
"423";"212";"Plus";"20";"-295.838971915046";"-384.696499347401";"426.534896669385";"249.04850408551";"-46.05619918776";"50.4427156787237"
"424";"212";"Minus";"-20";"295.838971915046";"384.696499347401";"-426.534896669385";"-249.04850408551";"46.05619918776";"-50.4427156787237"
"425";"213";"Plus";"20";"-370.609630645101";"390.24170808289";"294.451787195626";"-9.36238706997999";"77.6562567172221";"240.249928848643"
"426";"213";"Minus";"-20";"370.609630645101";"-390.24170808289";"-294.451787195626";"9.36238706997999";"-77.6562567172221";"-240.249928848643"
"427";"214";"Plus";"20";"-288.347278895149";"281.783759106387";"-236.156079517602";"-314.271033004153";"-42.44607168827";"209.573322713122"
"428";"214";"Minus";"-20";"288.347278895149";"-281.783759106387";"236.156079517602";"314.271033004153";"42.44607168827";"-209.573322713122"
"429";"215";"Plus";"20";"-10.94375400351";"157.277172580165";"-3.57450792453643";"-235.818139141638";"310.072051688689";"-218.531566423462"
"430";"215";"Minus";"-20";"10.94375400351";"-157.277172580165";"3.57450792453643";"235.818139141638";"-310.072051688689";"218.531566423462"
"431";"216";"Plus";"20";"-32.9969120095742";"-280.848920798523";"-11.8279715156365";"-267.939495965979";"491.204830598185";"-14.7564068031189"
"432";"216";"Minus";"-20";"32.9969120095742";"280.848920798523";"11.8279715156365";"267.939495965979";"-491.204830598185";"14.7564068031189"
"433";"217";"Plus";"20";"437.008403057553";"-463.396956726967";"-305.942906293295";"270.432151171182";"118.091942877523";"-228.544178848337"
"434";"217";"Minus";"-20";"-437.008403057553";"463.396956726967";"305.942906293295";"-270.432151171182";"-118.091942877523";"228.544178848337"
"435";"218";"Plus";"20";"-41.0194085826364";"-242.936833808216";"-315.596465227991";"246.955192882119";"-174.539593294354";"-349.993723045625"
"436";"218";"Minus";"-20";"41.0194085826364";"242.936833808216";"315.596465227991";"-246.955192882119";"174.539593294354";"349.993723045625"
"437";"219";"Plus";"20";"391.900158426803";"-65.7668532183782";"-425.505892349579";"269.875653592823";"-111.014312645889";"-77.1932797904201"
"438";"219";"Minus";"-20";"-391.900158426803";"65.7668532183782";"425.505892349579";"-269.875653592823";"111.014312645889";"77.1932797904201"
"439";"220";"Plus";"20";"-353.556782312038";"173.89796735595";"-111.955376597142";"218.379762040141";"71.4882639749504";"414.950503156223"
"440";"220";"Minus";"-20";"353.556782312038";"-173.89796735595";"111.955376597142";"-218.379762040141";"-71.4882639749504";"-414.950503156223"
"441";"221";"Plus";"20";"228.439547143792";"110.143943339859";"-457.390611810447";"193.660115970327";"257.134092262215";"-126.722862162873"
"442";"221";"Minus";"-20";"-228.439547143792";"-110.143943339859";"457.390611810447";"-193.660115970327";"-257.134092262215";"126.722862162873"
"443";"222";"Plus";"20";"-498.086379838501";"218.455263327448";"-55.5226103054184";"-248.661511180446";"-295.635112949863";"-194.657946711758"
"444";"222";"Minus";"-20";"498.086379838501";"-218.455263327448";"55.5226103054184";"248.661511180446";"295.635112949863";"194.657946711758"
"445";"223";"Plus";"20";"-351.019118614206";"-308.937049793917";"-286.334819459514";"441.036465499993";"334.123144280105";"-125.564505303705"
"446";"223";"Minus";"-20";"351.019118614206";"308.937049793917";"286.334819459514";"-441.036465499993";"-334.123144280105";"125.564505303705"
"447";"224";"Plus";"20";"-330.289071756974";"45.610767513507";"225.549655353758";"-126.609837582237";"2.54889540814187";"355.050482928133"
"448";"224";"Minus";"-20";"330.289071756974";"-45.610767513507";"-225.549655353758";"126.609837582237";"-2.54889540814187";"-355.050482928133"
"449";"225";"Plus";"20";"124.275689943095";"-300.707737969608";"94.6535250806221";"114.640648037423";"343.157714758305";"162.583690581414"
"450";"225";"Minus";"-20";"-124.275689943095";"300.707737969608";"-94.6535250806221";"-114.640648037423";"-343.157714758305";"-162.583690581414"
"451";"226";"Plus";"20";"-58.2551068469382";"398.863386970707";"116.609576304491";"169.970974030795";"494.657601983138";"460.84434378294"
"452";"226";"Minus";"-20";"58.2551068469382";"-398.863386970707";"-116.609576304491";"-169.970974030795";"-494.657601983138";"-460.84434378294"
"453";"227";"Plus";"20";"-152.55909405064";"159.492850820554";"338.756775114693";"281.777516479493";"259.549591210844";"439.062496544375"
"454";"227";"Minus";"-20";"152.55909405064";"-159.492850820554";"-338.756775114693";"-281.777516479493";"-259.549591210844";"-439.062496544375"
"455";"228";"Plus";"20";"321.985524125648";"-95.0438889684207";"224.577812588975";"54.8792738599517";"299.851826303384";"-217.790234602105"
"456";"228";"Minus";"-20";"-321.985524125648";"95.0438889684207";"-224.577812588975";"-54.8792738599517";"-299.851826303384";"217.790234602105"
"457";"229";"Plus";"20";"478.776415988808";"54.3367996057032";"-17.9754139368083";"-207.327269392878";"-135.519634764553";"272.274712174717"
"458";"229";"Minus";"-20";"-478.776415988808";"-54.3367996057032";"17.9754139368083";"207.327269392878";"135.519634764553";"-272.274712174717"
"459";"230";"Plus";"20";"-326.528542032179";"-44.9747342032203";"376.217399769626";"439.399576393064";"273.823289639576";"191.357682980116"
"460";"230";"Minus";"-20";"326.528542032179";"44.9747342032203";"-376.217399769626";"-439.399576393064";"-273.823289639576";"-191.357682980116"
"461";"231";"Plus";"20";"-261.857385625113";"249.306562384437";"236.526466007575";"-152.901396304035";"138.432702518699";"-43.8624406131573"
"462";"231";"Minus";"-20";"261.857385625113";"-249.306562384437";"-236.526466007575";"152.901396304035";"-138.432702518699";"43.8624406131573"
"463";"232";"Plus";"20";"-271.061018453539";"474.383183985829";"-234.234948362666";"243.444871516941";"-21.9657705932297";"245.56662956607"
"464";"232";"Minus";"-20";"271.061018453539";"-474.383183985829";"234.234948362666";"-243.444871516941";"21.9657705932297";"-245.56662956607"
"465";"233";"Plus";"20";"431.111527891619";"-62.4940755654458";"-131.67637346086";"76.0152023325747";"-22.3896113249368";"-267.054369529161"
"466";"233";"Minus";"-20";"-431.111527891619";"62.4940755654458";"131.67637346086";"-76.0152023325747";"22.3896113249368";"267.054369529161"
"467";"234";"Plus";"20";"252.153639032849";"-481.313703502556";"-94.162757631783";"330.3538915044";"-34.1613474310681";"332.328277266103"
"468";"234";"Minus";"-20";"-252.153639032849";"481.313703502556";"94.162757631783";"-330.3538915044";"34.1613474310681";"-332.328277266103"
"469";"235";"Plus";"20";"213.028586281341";"-94.4484393517923";"-493.41785124539";"-383.171077557101";"-321.329905452493";"-355.050270325619"
"470";"235";"Minus";"-20";"-213.028586281341";"94.4484393517923";"493.41785124539";"383.171077557101";"321.329905452493";"355.050270325619"
"471";"236";"Plus";"20";"-18.6800107605519";"-125.492664245611";"145.773989565986";"-199.700477184931";"-74.2973593082794";"-239.167743271705"
"472";"236";"Minus";"-20";"18.6800107605519";"125.492664245611";"-145.773989565986";"199.700477184931";"74.2973593082794";"239.167743271705"
"473";"237";"Plus";"20";"238.525521918627";"-174.121072380756";"487.769341061927";"-299.950906163181";"298.645188580692";"161.508075924968"
"474";"237";"Minus";"-20";"-238.525521918627";"174.121072380756";"-487.769341061927";"299.950906163181";"-298.645188580692";"-161.508075924968"
"475";"238";"Plus";"20";"344.2270555606";"93.4572102399785";"17.902407843895";"-87.2027324394158";"98.3131545800706";"361.143573001603"
"476";"238";"Minus";"-20";"-344.2270555606";"-93.4572102399785";"-17.902407843895";"87.2027324394158";"-98.3131545800706";"-361.143573001603"
"477";"239";"Plus";"20";"-385.925579385079";"103.475705268397";"-496.151398814199";"112.189475292834";"402.303532980403";"436.895079941136"
"478";"239";"Minus";"-20";"385.925579385079";"-103.475705268397";"496.151398814199";"-112.189475292834";"-402.303532980403";"-436.895079941136"
"479";"240";"Plus";"20";"409.740759740147";"-297.785065666895";"390.119532234533";"-470.909982746252";"75.9679443248479";"-499.79873410779"
"480";"240";"Minus";"-20";"-409.740759740147";"297.785065666895";"-390.119532234533";"470.909982746252";"-75.9679443248479";"499.79873410779"
"481";"241";"Plus";"20";"-461.576165151705";"492.460884545846";"150.954295458717";"-36.2067892659564";"-417.63351119589";"184.543752838611"
"482";"241";"Minus";"-20";"461.576165151705";"-492.460884545846";"-150.954295458717";"36.2067892659564";"417.63351119589";"-184.543752838611"
"483";"242";"Plus";"20";"358.12011825058";"-138.709133820259";"-460.277738138827";"-417.388710742088";"-477.225721716152";"67.270975883207"
"484";"242";"Minus";"-20";"-358.12011825058";"138.709133820259";"460.277738138827";"417.388710742088";"477.225721716152";"-67.270975883207"
"485";"243";"Plus";"20";"-162.948200310572";"-416.929259042283";"-80.0246313818825";"218.08673309578";"-279.715024058953";"433.164786935088"
"486";"243";"Minus";"-20";"162.948200310572";"416.929259042283";"80.0246313818825";"-218.08673309578";"279.715024058953";"-433.164786935088"
"487";"244";"Plus";"20";"-175.726129618869";"-271.677972447205";"-486.143541689412";"-262.433244558343";"106.994827915983";"413.624104061018"
"488";"244";"Minus";"-20";"175.726129618869";"271.677972447205";"486.143541689412";"262.433244558343";"-106.994827915983";"-413.624104061018"
"489";"245";"Plus";"20";"257.523022362765";"-117.927324271779";"-443.743290068524";"-207.856872865548";"352.806387206418";"-222.500675980954"
"490";"245";"Minus";"-20";"-257.523022362765";"117.927324271779";"443.743290068524";"207.856872865548";"-352.806387206418";"222.500675980954"
"491";"246";"Plus";"20";"-455.169763163818";"-195.176760249714";"358.654677359117";"50.92099919547";"-85.8996296758849";"-376.229109225423"
"492";"246";"Minus";"-20";"455.169763163818";"195.176760249714";"-358.654677359117";"-50.92099919547";"85.8996296758849";"376.229109225423"
"493";"247";"Plus";"20";"-312.971518792579";"-311.072637930414";"-13.1483389765517";"101.000856297517";"-84.5094291108786";"-175.269378770284"
"494";"247";"Minus";"-20";"312.971518792579";"311.072637930414";"13.1483389765517";"-101.000856297517";"84.5094291108786";"175.269378770284"
"495";"248";"Plus";"20";"-270.869079388489";"-323.610722652573";"-460.023098175536";"-203.113014680123";"258.013552117334";"471.231830170712"
"496";"248";"Minus";"-20";"270.869079388489";"323.610722652573";"460.023098175536";"203.113014680123";"-258.013552117334";"-471.231830170712"
"497";"249";"Plus";"20";"149.937336664784";"-234.759047654998";"-281.664643329332";"-374.762253721802";"142.055825252656";"222.504654194483"
"498";"249";"Minus";"-20";"-149.937336664784";"234.759047654998";"281.664643329332";"374.762253721802";"-142.055825252656";"-222.504654194483"
"499";"250";"Plus";"20";"-269.633455382272";"212.142879744012";"342.408369352531";"311.901014654069";"-114.112125617656";"-479.429140060228"
"500";"250";"Minus";"-20";"269.633455382272";"-212.142879744012";"-342.408369352531";"-311.901014654069";"114.112125617656";"479.429140060228"
"501";"251";"Plus";"20";"290.978091913851";"68.776912360876";"245.0616813147";"495.875468145108";"360.847992340606";"188.772650507127"
"502";"251";"Minus";"-20";"-290.978091913851";"-68.776912360876";"-245.0616813147";"-495.875468145108";"-360.847992340606";"-188.772650507127"
"503";"252";"Plus";"20";"-277.279566498984";"30.0479077044695";"-384.57946047683";"370.939751254676";"26.5790835436937";"309.909150384378"
"504";"252";"Minus";"-20";"277.279566498984";"-30.0479077044695";"384.57946047683";"-370.939751254676";"-26.5790835436937";"-309.909150384378"
"505";"253";"Plus";"20";"-367.180143121808";"321.428816559964";"373.073228540427";"-302.966748856366";"-3.13666103341019";"-322.941428136263"
"506";"253";"Minus";"-20";"367.180143121808";"-321.428816559964";"-373.073228540427";"302.966748856366";"3.13666103341019";"322.941428136263"
"507";"254";"Plus";"20";"-168.868808331791";"380.819782157167";"-324.142314657679";"199.478350874599";"-126.30569967566";"113.079538744151"
"508";"254";"Minus";"-20";"168.868808331791";"-380.819782157167";"324.142314657679";"-199.478350874599";"126.30569967566";"-113.079538744151"
"509";"255";"Plus";"20";"205.013770850506";"-55.3774332683894";"-19.6052794864727";"334.853943452058";"24.4517054824533";"-84.5016560680166"
"510";"255";"Minus";"-20";"-205.013770850506";"55.3774332683894";"19.6052794864727";"-334.853943452058";"-24.4517054824533";"84.5016560680166"
"511";"256";"Plus";"20";"-379.834892574094";"453.280812188006";"193.503999031566";"-289.150208413446";"-226.670523407457";"75.3542200200584"
"512";"256";"Minus";"-20";"379.834892574094";"-453.280812188006";"-193.503999031566";"289.150208413446";"226.670523407457";"-75.3542200200584"
"513";"257";"Plus";"20";"357.745188294796";"-468.925888138682";"457.699291666376";"-404.682119366053";"-107.704995795651";"-16.4700821806356"
"514";"257";"Minus";"-20";"-357.745188294796";"468.925888138682";"-457.699291666376";"404.682119366053";"107.704995795651";"16.4700821806356"
"515";"258";"Plus";"20";"65.5500960515756";"142.390860806147";"-229.225667880707";"-383.764281891304";"-153.454914822086";"-6.63502216684578"
"516";"258";"Minus";"-20";"-65.5500960515756";"-142.390860806147";"229.225667880707";"383.764281891304";"153.454914822086";"6.63502216684578"
"517";"259";"Plus";"20";"331.702487796905";"-81.8320441403236";"-400.191408186867";"-68.1101231969924";"203.816211298011";"264.618971487211"
"518";"259";"Minus";"-20";"-331.702487796905";"81.8320441403236";"400.191408186867";"68.1101231969924";"-203.816211298011";"-264.618971487211"
"519";"260";"Plus";"20";"243.570667736703";"481.925765176463";"-330.462814068501";"238.203013343907";"-420.581166175247";"2.60824563917786"
"520";"260";"Minus";"-20";"-243.570667736703";"-481.925765176463";"330.462814068501";"-238.203013343907";"420.581166175247";"-2.60824563917786"
"521";"261";"Plus";"20";"305.71943748159";"44.1194676144801";"-471.889129945508";"365.84473811895";"325.573482224904";"257.161191006577"
"522";"261";"Minus";"-20";"-305.71943748159";"-44.1194676144801";"471.889129945508";"-365.84473811895";"-325.573482224904";"-257.161191006577"
"523";"262";"Plus";"20";"-424.528635085262";"-329.315421184288";"-132.757073837502";"60.5686347538527";"-158.993125356851";"-419.343196555356"
"524";"262";"Minus";"-20";"424.528635085262";"329.315421184288";"132.757073837502";"-60.5686347538527";"158.993125356851";"419.343196555356"
"525";"263";"Plus";"20";"434.184412443233";"409.885355975698";"-210.838957255161";"-237.26149000648";"-375.161957400556";"115.55375675462"
"526";"263";"Minus";"-20";"-434.184412443233";"-409.885355975698";"210.838957255161";"237.26149000648";"375.161957400556";"-115.55375675462"
"527";"264";"Plus";"20";"225.727975812865";"313.590083632374";"278.13942960541";"439.6674256238";"-381.40638034166";"141.995445602584"
"528";"264";"Minus";"-20";"-225.727975812865";"-313.590083632374";"-278.13942960541";"-439.6674256238";"381.40638034166";"-141.995445602584"
"529";"265";"Plus";"20";"-167.502681184062";"482.923020811007";"96.0153751325805";"-499.398376103082";"45.5566847849666";"11.3753327682296"
"530";"265";"Minus";"-20";"167.502681184062";"-482.923020811007";"-96.0153751325805";"499.398376103082";"-45.5566847849666";"-11.3753327682296"
"531";"266";"Plus";"20";"420.703476855741";"-105.157281735442";"410.407620018248";"-284.414936831597";"-16.4617110072676";"297.837226624261"
"532";"266";"Minus";"-20";"-420.703476855741";"105.157281735442";"-410.407620018248";"284.414936831597";"16.4617110072676";"-297.837226624261"
"533";"267";"Plus";"20";"9.47852882537054";"297.929017179271";"97.7719132877041";"-460.718590746479";"72.0896098331505";"323.638820098656"
"534";"267";"Minus";"-20";"-9.47852882537054";"-297.929017179271";"-97.7719132877041";"460.718590746479";"-72.0896098331505";"-323.638820098656"
"535";"268";"Plus";"20";"-252.257162072901";"351.461784995345";"-56.1972540581752";"22.5074856099901";"-74.9975864444081";"-99.313949812674"
"536";"268";"Minus";"-20";"252.257162072901";"-351.461784995345";"56.1972540581752";"-22.5074856099901";"74.9975864444081";"99.313949812674"
"537";"269";"Plus";"20";"-28.5625921102886";"184.105525338341";"355.688568926107";"-456.560770214046";"193.639269102153";"305.126026565373"
"538";"269";"Minus";"-20";"28.5625921102886";"-184.105525338341";"-355.688568926107";"456.560770214046";"-193.639269102153";"-305.126026565373"
"539";"270";"Plus";"20";"-51.4018967134692";"167.891238618343";"-75.0366946496078";"-379.129699950584";"148.692491771067";"-334.594465532422"
"540";"270";"Minus";"-20";"51.4018967134692";"-167.891238618343";"75.0366946496078";"379.129699950584";"-148.692491771067";"334.594465532422"
"541";"271";"Plus";"20";"494.284629364671";"-382.672973720584";"268.573706653231";"-305.891782920922";"-324.555982833378";"-216.208504979304"
"542";"271";"Minus";"-20";"-494.284629364671";"382.672973720584";"-268.573706653231";"305.891782920922";"324.555982833378";"216.208504979304"
"543";"272";"Plus";"20";"390.426501879101";"-242.422649521094";"-8.57034580213586";"355.756266818291";"-32.0085912180763";"-8.39403076221792"
"544";"272";"Minus";"-20";"-390.426501879101";"242.422649521094";"8.57034580213586";"-355.756266818291";"32.0085912180763";"8.39403076221792"
"545";"273";"Plus";"20";"41.2448070060822";"-50.5601128200212";"170.481197556367";"-247.867044570685";"456.807121832857";"92.0582277619683"
"546";"273";"Minus";"-20";"-41.2448070060822";"50.5601128200212";"-170.481197556367";"247.867044570685";"-456.807121832857";"-92.0582277619683"
"547";"274";"Plus";"20";"-454.559572023177";"289.638293908442";"397.864491122391";"-243.812047540369";"427.544832279415";"246.931779403167"
"548";"274";"Minus";"-20";"454.559572023177";"-289.638293908442";"-397.864491122391";"243.812047540369";"-427.544832279415";"-246.931779403167"
"549";"275";"Plus";"20";"-23.4021305972849";"-286.871050248924";"-490.859354988601";"-47.7456047015815";"392.676664889301";"-188.958761775656"
"550";"275";"Minus";"-20";"23.4021305972849";"286.871050248924";"490.859354988601";"47.7456047015815";"-392.676664889301";"188.958761775656"
"551";"276";"Plus";"20";"-204.474438371685";"34.4721993421259";"-34.9908322111573";"460.852061118588";"-76.9349856277055";"-197.195506794324"
"552";"276";"Minus";"-20";"204.474438371685";"-34.4721993421259";"34.9908322111573";"-460.852061118588";"76.9349856277055";"197.195506794324"
"553";"277";"Plus";"20";"159.258796866146";"222.349050370136";"452.254184792565";"-428.291202106689";"294.996498105224";"-23.965451865585"
"554";"277";"Minus";"-20";"-159.258796866146";"-222.349050370136";"-452.254184792565";"428.291202106689";"-294.996498105224";"23.965451865585"
"555";"278";"Plus";"20";"60.8278277840468";"74.5572336013405";"89.868675088181";"-428.875822757658";"-210.380537239996";"-282.494533576561"
"556";"278";"Minus";"-20";"-60.8278277840468";"-74.5572336013405";"-89.868675088181";"428.875822757658";"210.380537239996";"282.494533576561"
"557";"279";"Plus";"20";"-187.405715740845";"-118.772610247547";"-485.354418788258";"258.446939215614";"41.4767356083665";"-35.7285694151066"
"558";"279";"Minus";"-20";"187.405715740845";"118.772610247547";"485.354418788258";"-258.446939215614";"-41.4767356083665";"35.7285694151066"
"559";"280";"Plus";"20";"310.598640033238";"-190.845942542976";"-195.446173846427";"-412.545536816884";"297.696564299656";"50.836664315709"
"560";"280";"Minus";"-20";"-310.598640033238";"190.845942542976";"195.446173846427";"412.545536816884";"-297.696564299656";"-50.836664315709"
"561";"281";"Plus";"20";"-245.978036449093";"-33.2239422159561";"-131.626086456033";"28.3595077519171";"-308.042580163111";"-438.288435302377"
"562";"281";"Minus";"-20";"245.978036449093";"33.2239422159561";"131.626086456033";"-28.3595077519171";"308.042580163111";"438.288435302377"
"563";"282";"Plus";"20";"50.6874403973291";"122.87653971187";"-388.051932599492";"-61.6535260092947";"-215.011066849445";"-182.715905886845"
"564";"282";"Minus";"-20";"-50.6874403973291";"-122.87653971187";"388.051932599492";"61.6535260092947";"215.011066849445";"182.715905886845"
"565";"283";"Plus";"20";"-383.476311884566";"-438.775027750593";"93.3677786422433";"-313.012967969976";"-432.058225599803";"483.644309121672"
"566";"283";"Minus";"-20";"383.476311884566";"438.775027750593";"-93.3677786422433";"313.012967969976";"432.058225599803";"-483.644309121672"
"567";"284";"Plus";"20";"216.658799795463";"-324.361319584596";"-269.348709179129";"183.74755066285";"-349.420822622776";"-175.848178556664"
"568";"284";"Minus";"-20";"-216.658799795463";"324.361319584596";"269.348709179129";"-183.74755066285";"349.420822622776";"175.848178556664"
"569";"285";"Plus";"20";"207.119307886061";"294.687001653986";"-388.419497612531";"442.995007314785";"392.46986585";"417.320338636833"
"570";"285";"Minus";"-20";"-207.119307886061";"-294.687001653986";"388.419497612531";"-442.995007314785";"-392.46986585";"-417.320338636833"
"571";"286";"Plus";"20";"149.109217539689";"-84.1058962957537";"-222.969471368559";"-362.945277937337";"-112.047322704103";"423.387734916539"
"572";"286";"Minus";"-20";"-149.109217539689";"84.1058962957537";"222.969471368559";"362.945277937337";"112.047322704103";"-423.387734916539"
"573";"287";"Plus";"20";"100.508985987831";"468.914152279338";"256.351241987003";"372.34135984118";"-394.153233316869";"-370.264017383763"
"574";"287";"Minus";"-20";"-100.508985987831";"-468.914152279338";"-256.351241987003";"-372.34135984118";"394.153233316869";"370.264017383763"
"575";"288";"Plus";"20";"363.041634073319";"-182.137859547642";"-228.86552535437";"138.093045826371";"-45.9608892653827";"-62.8246131652851"
"576";"288";"Minus";"-20";"-363.041634073319";"182.137859547642";"228.86552535437";"-138.093045826371";"45.9608892653827";"62.8246131652851"
"577";"289";"Plus";"20";"-323.487140278307";"-187.314682465693";"-456.84721160542";"-305.402315956889";"180.384488528709";"-168.857876392043"
"578";"289";"Minus";"-20";"323.487140278307";"187.314682465693";"456.84721160542";"305.402315956889";"-180.384488528709";"168.857876392043"
"579";"290";"Plus";"20";"-315.553180868472";"-22.4689692588509";"289.74059745766";"-288.347123576648";"-198.743713981403";"7.84128394732948"
"580";"290";"Minus";"-20";"315.553180868472";"22.4689692588509";"-289.74059745766";"288.347123576648";"198.743713981403";"-7.84128394732948"
"581";"291";"Plus";"20";"-265.278207430583";"22.8638682440084";"85.7097448823289";"50.5009671280534";"109.625119332838";"168.736071702158"
"582";"291";"Minus";"-20";"265.278207430583";"-22.8638682440084";"-85.7097448823289";"-50.5009671280534";"-109.625119332838";"-168.736071702158"
"583";"292";"Plus";"20";"261.854260470915";"-388.057760949163";"364.638521079643";"-204.905021020449";"-12.4925083878371";"-424.240545699266"
"584";"292";"Minus";"-20";"-261.854260470915";"388.057760949163";"-364.638521079643";"204.905021020449";"12.4925083878371";"424.240545699266"
"585";"293";"Plus";"20";"-333.430274225791";"-280.574953399328";"-451.101453068244";"-349.761838989134";"438.081591834367";"-16.4499438689236"
"586";"293";"Minus";"-20";"333.430274225791";"280.574953399328";"451.101453068244";"349.761838989134";"-438.081591834367";"16.4499438689236"
"587";"294";"Plus";"20";"51.8548137062416";"98.0962729986213";"-417.052708475915";"-86.8961095459542";"119.692358874007";"377.409736471511"
"588";"294";"Minus";"-20";"-51.8548137062416";"-98.0962729986213";"417.052708475915";"86.8961095459542";"-119.692358874007";"-377.409736471511"
"589";"295";"Plus";"20";"-53.6613693779445";"408.363029663441";"75.1187511127018";"-129.004122254799";"223.601569751873";"75.5100794291925"
"590";"295";"Minus";"-20";"53.6613693779445";"-408.363029663441";"-75.1187511127018";"129.004122254799";"-223.601569751873";"-75.5100794291925"
"591";"296";"Plus";"20";"180.43141562289";"243.801644795078";"72.5021219284549";"-208.26121424167";"-436.795646557623";"210.883426746389"
"592";"296";"Minus";"-20";"-180.43141562289";"-243.801644795078";"-72.5021219284549";"208.26121424167";"436.795646557623";"-210.883426746389"
"593";"297";"Plus";"20";"56.1106512312441";"-185.677909388596";"-349.682539656047";"208.397813877131";"-434.624307899986";"-227.51849796852"
"594";"297";"Minus";"-20";"-56.1106512312441";"185.677909388596";"349.682539656047";"-208.397813877131";"434.624307899986";"227.51849796852"
"595";"298";"Plus";"20";"-142.808402371426";"87.5322455662397";"304.118218354224";"438.413801792684";"-303.585883019191";"-353.297623892935"
"596";"298";"Minus";"-20";"142.808402371426";"-87.5322455662397";"-304.118218354224";"-438.413801792684";"303.585883019191";"353.297623892935"
"597";"299";"Plus";"20";"-269.15404688037";"3.62712616424796";"307.771514348011";"378.529417868555";"-52.2156992961866";"-389.20071062492"
"598";"299";"Minus";"-20";"269.15404688037";"-3.62712616424796";"-307.771514348011";"-378.529417868555";"52.2156992961866";"389.20071062492"
"599";"300";"Plus";"20";"198.517615993469";"-147.117293669395";"356.756079738109";"-202.389134847728";"97.4276616197097";"271.920431055702"
"600";"300";"Minus";"-20";"-198.517615993469";"147.117293669395";"-356.756079738109";"202.389134847728";"-97.4276616197097";"-271.920431055702"
"601";"301";"Plus";"20";"-104.002491339933";"420.050264931931";"7.29194773174461";"475.382931520945";"414.756125772763";"265.209844716703"
"602";"301";"Minus";"-20";"104.002491339933";"-420.050264931931";"-7.29194773174461";"-475.382931520945";"-414.756125772763";"-265.209844716703"
"603";"302";"Plus";"20";"381.198892114907";"88.7973518519061";"-340.528069636867";"-467.632588474276";"-456.321756889426";"461.333650850278"
"604";"302";"Minus";"-20";"-381.198892114907";"-88.7973518519061";"340.528069636867";"467.632588474276";"456.321756889426";"-461.333650850278"
"605";"303";"Plus";"20";"35.0088277058853";"312.90832584822";"414.816462167381";"-214.509224505235";"-125.277257028727";"-185.787131430985"
"606";"303";"Minus";"-20";"-35.0088277058853";"-312.90832584822";"-414.816462167381";"214.509224505235";"125.277257028727";"185.787131430985"
"607";"304";"Plus";"20";"296.458902543315";"-483.528315689668";"-81.3223099633916";"174.898466386846";"-470.331350195141";"-98.9384922961203"
"608";"304";"Minus";"-20";"-296.458902543315";"483.528315689668";"81.3223099633916";"-174.898466386846";"470.331350195141";"98.9384922961203"
"609";"305";"Plus";"20";"-15.5243646588782";"469.810435328286";"-488.073834023543";"-103.415237865612";"426.418392750919";"-393.94182511902"
"610";"305";"Minus";"-20";"15.5243646588782";"-469.810435328286";"488.073834023543";"103.415237865612";"-426.418392750919";"393.94182511902"
"611";"306";"Plus";"20";"-219.189800740771";"237.453427759313";"-136.938851897647";"119.935169020233";"159.269322210143";"412.890321672242"
"612";"306";"Minus";"-20";"219.189800740771";"-237.453427759313";"136.938851897647";"-119.935169020233";"-159.269322210143";"-412.890321672242"
"613";"307";"Plus";"20";"474.581979104125";"-466.869733029083";"-144.007905185942";"-183.721086964506";"-413.010261111471";"-94.2349696553514"
"614";"307";"Minus";"-20";"-474.581979104125";"466.869733029083";"144.007905185942";"183.721086964506";"413.010261111471";"94.2349696553514"
"615";"308";"Plus";"20";"373.06290476082";"-461.342593816939";"-183.287677761791";"422.717725012916";"-386.363112659012";"163.094285078887"
"616";"308";"Minus";"-20";"-373.06290476082";"461.342593816939";"183.287677761791";"-422.717725012916";"386.363112659012";"-163.094285078887"
"617";"309";"Plus";"20";"-151.225957629864";"-333.164921530208";"476.618997653918";"-277.591622603327";"47.069194828304";"189.756405785638"
